encode_1_cat,encode_2_cat,operation,probe_type,cue_position,run_num,probe_subtype,replace_cat,trial_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img
places,faces,replace,0,left,2,lure,fruits,2,3,0,stimuli/images/places/covered_bridge.png,stimuli/images/faces/abby_wambach.png,stimuli/images/fruits/pear03.png,stimuli/images/places/covered_bridge.png
faces,fruits,maintain,1,left,2,uncued,NA,3,4,0,stimuli/images/faces/rihanna.png,stimuli/images/fruits/fresh_fuji.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/fresh_fuji.png
fruits,faces,maintain,2,right,2,novel,NA,4,5,0,stimuli/images/fruits/halved_watermelon02.png,stimuli/images/faces/zoe_saldana.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear.png
fruits,places,suppress,0,right,2,lure,NA,5,3,0,stimuli/images/fruits/watermelon.png,stimuli/images/places/mount_everest.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/mount_everest.png
fruits,places,suppress,3,left,2,novel,NA,6,3,0,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/places/gherkin.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/cn_tower.png
places,fruits,replace,2,right,2,uncued,faces,7,5,0,stimuli/images/places/mediterranean_beach.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/faces/kobe_bryant.png,stimuli/images/places/mediterranean_beach.png
places,faces,suppress,2,left,2,uncued,NA,8,4,0,stimuli/images/places/danyang_bridge.png,stimuli/images/faces/ryan_reynolds.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/ryan_reynolds.png
faces,fruits,maintain,0,right,2,cued,NA,9,5,0,stimuli/images/faces/scarlett_johansson.png,stimuli/images/fruits/gala_apple.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/gala_apple.png
fruits,places,maintain,1,left,2,uncued,NA,10,5,0,stimuli/images/fruits/pear05.png,stimuli/images/places/distant_mountains.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/distant_mountains.png
faces,places,replace,1,right,2,replacement,fruits,11,4,0,stimuli/images/faces/mila_kunis.png,stimuli/images/places/matterhorn.png,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/fruits/mixed_grapes02.png
fruits,faces,suppress,1,left,2,uncued,NA,12,3,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/faces/angela_merkel.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/angela_merkel.png
places,fruits,suppress,3,right,2,novel,NA,13,4,0,stimuli/images/places/aoraki.png,stimuli/images/fruits/sliced_fuji.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/black_grapes02.png
fruits,places,replace,2,right,2,uncued,faces,14,4,0,stimuli/images/fruits/whole_pears.png,stimuli/images/places/glass_bridge.png,stimuli/images/faces/joe_biden.png,stimuli/images/fruits/whole_pears.png
places,faces,replace,1,left,2,replacement,fruits,15,3,0,stimuli/images/places/yellow_sand_beach.png,stimuli/images/faces/jj_watt.png,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/fruits/gala_apple_leaf.png
faces,fruits,replace,2,left,2,uncued,places,16,5,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/fruits/leaning_pears.png,stimuli/images/places/cinderella_castle.png,stimuli/images/fruits/leaning_pears.png
fruits,faces,suppress,0,left,2,lure,NA,17,3,0,stimuli/images/fruits/mixed_grapes.png,stimuli/images/faces/macklemore.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/mixed_grapes.png
places,fruits,maintain,1,right,2,uncued,NA,18,4,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/fruits/green_grapes.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/royal_albert_hall.png
fruits,faces,replace,3,right,2,novel,places,19,3,0,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/faces/rand_paul.png,stimuli/images/places/flatiron_building.png,stimuli/images/faces/seth_rogan.png
faces,places,maintain,3,left,2,novel,NA,20,4,0,stimuli/images/faces/brad_pitt.png,stimuli/images/places/unique_mountains.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/fitz_roy.png
faces,fruits,suppress,3,left,2,novel,NA,21,5,0,stimuli/images/faces/aaron_rodgers.png,stimuli/images/fruits/mixed_grapes05.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/gerard_butler.png
faces,places,replace,0,right,2,lure,fruits,22,5,0,stimuli/images/faces/alex_rodriguez.png,stimuli/images/places/millau_bridge.png,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/places/millau_bridge.png
places,fruits,maintain,0,right,2,cued,NA,23,5,0,stimuli/images/places/alamo.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/mixed_grapes03.png
faces,places,suppress,2,left,2,uncued,NA,24,4,1,stimuli/images/faces/blake_shelton.png,stimuli/images/places/skyway_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/skyway_bridge.png
places,faces,maintain,1,left,3,uncued,NA,1,5,0,stimuli/images/places/yellow_sand_beach.png,stimuli/images/faces/abby_wambach.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/abby_wambach.png
places,faces,maintain,0,left,3,cued,NA,2,4,0,stimuli/images/places/cinderella_castle.png,stimuli/images/faces/rihanna.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/cinderella_castle.png
fruits,faces,replace,0,right,3,lure,places,3,3,0,stimuli/images/fruits/sliced_fuji.png,stimuli/images/faces/scarlett_johansson.png,stimuli/images/places/mount_fuji.png,stimuli/images/faces/scarlett_johansson.png
places,fruits,suppress,0,left,3,lure,NA,4,5,0,stimuli/images/places/flatiron_building.png,stimuli/images/fruits/pear03.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/flatiron_building.png
fruits,faces,suppress,2,left,3,uncued,NA,5,4,0,stimuli/images/fruits/watermelon.png,stimuli/images/faces/jj_watt.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/jj_watt.png
places,faces,suppress,3,right,3,novel,NA,6,3,0,stimuli/images/places/glass_bridge.png,stimuli/images/faces/mila_kunis.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/meijigallery_tokyo.png
faces,places,replace,2,left,3,uncued,fruits,7,3,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/gherkin.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/images/places/gherkin.png
faces,places,maintain,1,left,3,uncued,NA,8,5,0,stimuli/images/faces/joe_biden.png,stimuli/images/places/danyang_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/danyang_bridge.png
fruits,faces,maintain,3,right,3,novel,NA,9,5,0,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/faces/kobe_bryant.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/amanda_seyfried.png
faces,fruits,replace,3,right,3,novel,places,10,5,0,stimuli/images/faces/george_clooney.png,stimuli/images/fruits/honeydew_half.png,stimuli/images/places/aoraki.png,stimuli/images/fruits/black_grapes.png
faces,fruits,suppress,1,right,3,uncued,NA,11,4,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/penelope_cruz.png
fruits,faces,replace,1,left,3,replacement,places,12,5,0,stimuli/images/fruits/pear05.png,stimuli/images/faces/brad_pitt.png,stimuli/images/places/alamo.png,stimuli/images/places/alamo.png
faces,fruits,suppress,0,left,3,lure,NA,13,3,0,stimuli/images/faces/rand_paul.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/rand_paul.png
places,fruits,replace,3,left,3,novel,faces,14,4,0,stimuli/images/places/mount_everest.png,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/faces/ryan_reynolds.png,stimuli/images/places/space_needle.png
fruits,places,replace,3,right,3,novel,faces,15,3,0,stimuli/images/fruits/fresh_fuji.png,stimuli/images/places/distant_mountains.png,stimuli/images/faces/blake_shelton.png,stimuli/images/places/black_sand_maui.png
places,faces,replace,2,left,3,uncued,fruits,16,4,0,stimuli/images/places/unique_mountains.png,stimuli/images/faces/aaron_rodgers.png,stimuli/images/fruits/green_grapes.png,stimuli/images/faces/aaron_rodgers.png
places,fruits,maintain,2,right,3,novel,NA,17,3,0,stimuli/images/places/matterhorn.png,stimuli/images/fruits/whole_pears.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/apple07.png
places,fruits,suppress,1,right,3,uncued,NA,18,4,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/fruits/mixed_grapes05.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/royal_albert_hall.png
fruits,places,suppress,1,right,3,uncued,NA,19,4,0,stimuli/images/fruits/gala_apple.png,stimuli/images/places/mediterranean_beach.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/gala_apple.png
fruits,places,maintain,2,right,3,novel,NA,20,5,0,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/places/millau_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/orange_pear.png
faces,fruits,maintain,2,right,3,novel,NA,21,4,0,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/mixed_grapes.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/cut_pears.png
faces,places,suppress,3,right,3,novel,NA,22,5,0,stimuli/images/faces/lebron.png,stimuli/images/places/harvard.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/black_sand.png
fruits,places,replace,0,left,3,lure,faces,23,3,0,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/places/covered_bridge.png,stimuli/images/faces/angela_merkel.png,stimuli/images/fruits/honeydew_melon02.png
faces,places,maintain,0,right,3,cued,NA,24,3,1,stimuli/images/faces/macklemore.png,stimuli/images/places/skyway_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/skyway_bridge.png
faces,places,suppress,0,left,4,lure,NA,1,4,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/mount_fuji.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/zoe_saldana.png
fruits,places,replace,1,right,4,replacement,faces,2,3,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/places/aoraki.png,stimuli/images/faces/rihanna.png,stimuli/images/faces/rihanna.png
faces,fruits,replace,0,left,4,lure,places,3,5,0,stimuli/images/faces/george_clooney.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/places/yellow_sand_beach.png,stimuli/images/faces/george_clooney.png
places,fruits,replace,1,left,4,replacement,faces,4,5,0,stimuli/images/places/gherkin.png,stimuli/images/fruits/pear03.png,stimuli/images/faces/mila_kunis.png,stimuli/images/faces/mila_kunis.png
fruits,places,suppress,2,right,4,uncued,NA,5,3,0,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/places/matterhorn.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/cantaloupe_sliced03.png
places,faces,maintain,2,left,4,novel,NA,6,4,0,stimuli/images/places/glass_bridge.png,stimuli/images/faces/joe_biden.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/shell_beach.png
fruits,places,maintain,0,right,4,cued,NA,7,5,0,stimuli/images/fruits/pear05.png,stimuli/images/places/mediterranean_beach.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/mediterranean_beach.png
places,fruits,maintain,3,left,4,novel,NA,8,3,0,stimuli/images/places/covered_bridge.png,stimuli/images/fruits/sliced_fuji.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/swedish_bridge.png
faces,fruits,replace,1,left,4,replacement,places,9,4,0,stimuli/images/faces/kobe_bryant.png,stimuli/images/fruits/watermelon.png,stimuli/images/places/mount_everest.png,stimuli/images/places/mount_everest.png
faces,places,replace,3,right,4,novel,fruits,10,3,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/places/danyang_bridge.png,stimuli/images/fruits/whole_pears.png,stimuli/images/faces/morgan_freeman.png
fruits,faces,maintain,0,left,4,cued,NA,11,4,0,stimuli/images/fruits/halved_watermelon02.png,stimuli/images/faces/angela_merkel.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/halved_watermelon02.png
fruits,faces,maintain,1,right,4,uncued,NA,12,4,0,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/faces/jj_watt.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/canteloupe_sliced04.png
places,faces,replace,3,right,4,novel,fruits,13,4,0,stimuli/images/places/unique_mountains.png,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/places/forth_bridge.png
fruits,faces,suppress,3,left,4,novel,NA,14,3,0,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/faces/scarlett_johansson.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/keith_urban.png
fruits,places,maintain,3,right,4,novel,NA,15,4,0,stimuli/images/fruits/green_grapes.png,stimuli/images/places/flatiron_building.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/red_grapes06.png
faces,fruits,maintain,3,right,4,novel,NA,16,3,0,stimuli/images/faces/brad_pitt.png,stimuli/images/fruits/fresh_fuji.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/apple01 2.png
fruits,faces,replace,2,right,4,uncued,places,17,5,0,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/faces/ryan_reynolds.png,stimuli/images/places/millau_bridge.png,stimuli/images/fruits/gala_apple_leaf.png
faces,fruits,suppress,2,right,4,uncued,NA,18,5,0,stimuli/images/faces/abby_wambach.png,stimuli/images/fruits/gala_apple.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/abby_wambach.png
faces,places,suppress,1,right,4,uncued,NA,19,5,0,stimuli/images/faces/blake_shelton.png,stimuli/images/places/cinderella_castle.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/blake_shelton.png
faces,places,maintain,2,left,4,novel,NA,20,3,0,stimuli/images/faces/aaron_rodgers.png,stimuli/images/places/harvard.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/independence_hall.png
places,fruits,replace,0,left,4,lure,faces,21,3,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/fruits/mixed_grapes.png,stimuli/images/faces/macklemore.png,stimuli/images/places/royal_albert_hall.png
places,faces,suppress,0,left,4,lure,NA,22,4,0,stimuli/images/places/skyway_bridge.png,stimuli/images/faces/rand_paul.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/skyway_bridge.png
places,fruits,suppress,2,right,4,uncued,NA,23,5,0,stimuli/images/places/distant_mountains.png,stimuli/images/fruits/honeydew_melon02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/distant_mountains.png
places,faces,suppress,1,right,4,uncued,NA,24,5,1,stimuli/images/places/alamo.png,stimuli/images/faces/justin_bieber.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/alamo.png
faces,places,replace,0,left,5,lure,fruits,1,3,0,stimuli/images/faces/brad_pitt.png,stimuli/images/places/millau_bridge.png,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/faces/brad_pitt.png
faces,places,maintain,3,right,5,novel,NA,2,3,0,stimuli/images/faces/aaron_rodgers.png,stimuli/images/places/danyang_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/adam_levine.png
faces,fruits,replace,2,right,5,uncued,places,3,5,0,stimuli/images/faces/macklemore.png,stimuli/images/fruits/green_grapes.png,stimuli/images/places/distant_mountains.png,stimuli/images/faces/macklemore.png
places,faces,replace,1,right,5,replacement,fruits,4,3,0,stimuli/images/places/aoraki.png,stimuli/images/faces/rihanna.png,stimuli/images/fruits/honeydew_half.png,stimuli/images/fruits/honeydew_half.png
fruits,faces,suppress,0,right,5,lure,NA,5,5,0,stimuli/images/fruits/fresh_fuji.png,stimuli/images/faces/penelope_cruz.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/penelope_cruz.png
faces,fruits,maintain,0,left,5,cued,NA,6,3,0,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/mixed_grapes.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/alex_rodriguez.png
fruits,places,replace,2,left,5,uncued,faces,7,5,0,stimuli/images/fruits/watermelon.png,stimuli/images/places/mount_everest.png,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/mount_everest.png
fruits,faces,replace,3,left,5,novel,places,8,5,0,stimuli/images/fruits/halved_watermelon02.png,stimuli/images/faces/joe_biden.png,stimuli/images/places/gherkin.png,stimuli/images/fruits/red_grapes07.png
places,fruits,maintain,1,left,5,uncued,NA,9,3,0,stimuli/images/places/alamo.png,stimuli/images/fruits/whole_pears.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/whole_pears.png
fruits,places,maintain,1,right,5,uncued,NA,10,4,0,stimuli/images/fruits/gala_apple.png,stimuli/images/places/royal_albert_hall.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/gala_apple.png
places,faces,replace,0,right,5,lure,fruits,11,4,0,stimuli/images/places/cinderella_castle.png,stimuli/images/faces/jj_watt.png,stimuli/images/fruits/pear05.png,stimuli/images/faces/jj_watt.png
places,fruits,suppress,3,left,5,novel,NA,12,4,0,stimuli/images/places/unique_mountains.png,stimuli/images/fruits/sliced_fuji.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/akashi_bridge.png
faces,fruits,suppress,3,right,5,novel,NA,13,4,0,stimuli/images/faces/kobe_bryant.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/carrie_underwood.png
places,faces,suppress,2,right,5,uncued,NA,14,5,0,stimuli/images/places/matterhorn.png,stimuli/images/faces/angela_merkel.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/matterhorn.png
places,fruits,replace,2,left,5,uncued,faces,15,3,0,stimuli/images/places/mediterranean_beach.png,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/faces/george_clooney.png,stimuli/images/fruits/mixed_grapes05.png
faces,fruits,maintain,1,right,5,uncued,NA,16,4,0,stimuli/images/faces/ryan_reynolds.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/ryan_reynolds.png
places,faces,maintain,3,left,5,novel,NA,17,5,0,stimuli/images/places/mount_fuji.png,stimuli/images/faces/blake_shelton.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/chengyang_bridge.png
places,fruits,maintain,0,left,5,cued,NA,18,4,0,stimuli/images/places/harvard.png,stimuli/images/fruits/pear03.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/harvard.png
fruits,faces,suppress,1,right,5,uncued,NA,19,4,0,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/faces/scarlett_johansson.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/gala_apple_leaf.png
fruits,faces,maintain,2,left,5,novel,NA,20,5,0,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/faces/mila_kunis.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/sarah_palin.png
faces,places,suppress,2,right,5,uncued,NA,21,4,0,stimuli/images/faces/justin_bieber.png,stimuli/images/places/yellow_sand_beach.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/justin_bieber.png
fruits,places,suppress,3,right,5,novel,NA,22,3,0,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/places/glass_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/sliced_watermelon05.png
faces,places,replace,1,left,5,replacement,fruits,23,5,0,stimuli/images/faces/abby_wambach.png,stimuli/images/places/flatiron_building.png,stimuli/images/fruits/leaning_pears.png,stimuli/images/fruits/leaning_pears.png
fruits,places,suppress,0,left,5,lure,NA,24,3,1,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/places/covered_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/mixed_grapes03.png
fruits,places,suppress,1,left,6,uncued,NA,1,5,0,stimuli/images/fruits/pear03.png,stimuli/images/places/yellow_sand_beach.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/yellow_sand_beach.png
faces,fruits,maintain,2,left,6,novel,NA,2,5,0,stimuli/images/faces/angela_merkel.png,stimuli/images/fruits/watermelon.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/selena_gomez.png
fruits,places,replace,3,left,6,novel,faces,3,4,0,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/places/matterhorn.png,stimuli/images/faces/scarlett_johansson.png,stimuli/images/places/sandy_beach.png
fruits,places,maintain,2,left,6,novel,NA,4,5,0,stimuli/images/fruits/sliced_fuji.png,stimuli/images/places/glass_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/light_pink_beach.png
places,faces,suppress,3,left,6,novel,NA,5,3,0,stimuli/images/places/mount_fuji.png,stimuli/images/faces/joe_biden.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/martin_omalley.png
places,fruits,replace,3,right,6,novel,faces,6,4,0,stimuli/images/places/distant_mountains.png,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/faces/jj_watt.png,stimuli/images/places/red_sand_beach.png
faces,places,replace,2,right,6,uncued,fruits,7,5,0,stimuli/images/faces/kobe_bryant.png,stimuli/images/places/cinderella_castle.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/faces/kobe_bryant.png
places,faces,maintain,1,right,6,uncued,NA,8,3,0,stimuli/images/places/covered_bridge.png,stimuli/images/faces/blake_shelton.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/covered_bridge.png
faces,fruits,suppress,0,right,6,lure,NA,9,4,0,stimuli/images/faces/mila_kunis.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/halved_watermelon02.png
faces,places,maintain,1,right,6,uncued,NA,10,5,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/aoraki.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/zoe_saldana.png
faces,places,maintain,0,left,6,cued,NA,11,4,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/places/flatiron_building.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/penelope_cruz.png
