encode_1_cat,encode_2_cat,operation,probe_type,cue_position,run_num,probe_subtype,replace_cat,trial_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img
places,fruits,maintain,0,right,2,cued,NA,7,4,0,stimuli/images/places/danyang_bridge.png,stimuli/images/fruits/gala_apple.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/gala_apple.png
faces,fruits,maintain,2,left,2,novel,NA,8,4,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/fruits/pear05.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/cut_pears.png
places,fruits,maintain,1,right,2,uncued,NA,9,3,0,stimuli/images/places/glass_bridge.png,stimuli/images/fruits/sliced_fuji.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/glass_bridge.png
places,fruits,replace,2,right,2,uncued,faces,10,4,0,stimuli/images/places/alamo.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/alamo.png
places,faces,replace,0,right,2,lure,fruits,11,4,0,stimuli/images/places/piza.png,stimuli/images/faces/abby_wambach.png,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/faces/abby_wambach.png
fruits,places,suppress,3,left,2,novel,NA,12,5,0,stimuli/images/fruits/green_grapes.png,stimuli/images/places/matterhorn.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/texas_beach.png
places,faces,replace,1,right,2,replacement,fruits,13,4,0,stimuli/images/places/mediterranean_beach.png,stimuli/images/faces/rand_paul.png,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/fruits/honeydew_melon02.png
fruits,places,maintain,1,left,2,uncued,NA,14,5,0,stimuli/images/fruits/mixed_grapes.png,stimuli/images/places/mount_everest.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/mount_everest.png
faces,fruits,suppress,0,left,2,lure,NA,15,5,0,stimuli/images/faces/mila_kunis.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/mila_kunis.png
faces,places,suppress,2,right,2,uncued,NA,16,5,0,stimuli/images/faces/george_clooney.png,stimuli/images/places/skyway_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/george_clooney.png
places,fruits,suppress,3,right,2,novel,NA,17,3,0,stimuli/images/places/millau_bridge.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/grand_teton.png
places,faces,maintain,3,right,2,novel,NA,18,3,0,stimuli/images/places/harvard.png,stimuli/images/faces/joe_biden.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/gray_beach.png
fruits,faces,maintain,3,right,2,novel,NA,19,3,0,stimuli/images/fruits/fresh_fuji.png,stimuli/images/faces/macklemore.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/selena_gomez.png
places,faces,suppress,2,left,2,uncued,NA,20,3,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/faces/alex_rodriguez.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/alex_rodriguez.png
fruits,places,suppress,0,left,2,lure,NA,21,4,0,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/places/aoraki.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/mixed_grapes02.png
fruits,faces,maintain,0,left,2,cued,NA,22,4,0,stimuli/images/fruits/pear03.png,stimuli/images/faces/scarlett_johansson.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear03.png
fruits,faces,replace,1,right,2,replacement,places,23,3,0,stimuli/images/fruits/watermelon.png,stimuli/images/faces/ryan_reynolds.png,stimuli/images/places/distant_mountains.png,stimuli/images/places/distant_mountains.png
faces,fruits,replace,3,left,2,novel,places,24,5,1,stimuli/images/faces/brad_pitt.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/places/unique_mountains.png,stimuli/images/faces/carly_fiorina.png
places,fruits,suppress,2,right,3,uncued,NA,1,3,0,stimuli/images/places/skyway_bridge.png,stimuli/images/fruits/gala_apple_leaf.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/skyway_bridge.png
faces,fruits,replace,2,left,3,uncued,places,2,3,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/fruits/whole_pears.png,stimuli/images/places/cinderella_castle.png,stimuli/images/fruits/whole_pears.png
fruits,places,suppress,2,right,3,uncued,NA,3,5,0,stimuli/images/fruits/green_grapes.png,stimuli/images/places/danyang_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/green_grapes.png
fruits,places,maintain,3,left,3,novel,NA,4,4,0,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/places/mount_fuji.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/apple05a.png
places,faces,maintain,2,left,3,novel,NA,5,5,0,stimuli/images/places/matterhorn.png,stimuli/images/faces/zoe_saldana.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/ted_cruz.png
places,fruits,replace,0,left,3,lure,faces,6,5,0,stimuli/images/places/piza.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/faces/angela_merkel.png,stimuli/images/places/piza.png
places,faces,suppress,0,right,3,lure,NA,7,4,0,stimuli/images/places/mediterranean_beach.png,stimuli/images/faces/justin_bieber.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/justin_bieber.png
faces,places,replace,3,left,3,novel,fruits,8,3,0,stimuli/images/faces/lebron.png,stimuli/images/places/gherkin.png,stimuli/images/fruits/pear05.png,stimuli/images/places/mount_huang.png
fruits,faces,replace,0,right,3,lure,places,9,4,0,stimuli/images/fruits/mixed_grapes.png,stimuli/images/faces/blake_shelton.png,stimuli/images/places/millau_bridge.png,stimuli/images/faces/blake_shelton.png
faces,places,suppress,1,right,3,uncued,NA,10,5,0,stimuli/images/faces/kobe_bryant.png,stimuli/images/places/covered_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/kobe_bryant.png
places,fruits,maintain,3,left,3,novel,NA,11,4,0,stimuli/images/places/mount_everest.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/sliced_pears.png
faces,fruits,maintain,0,left,3,cued,NA,12,3,0,stimuli/images/faces/rand_paul.png,stimuli/images/fruits/sliced_fuji.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/rand_paul.png
fruits,places,replace,1,left,3,replacement,faces,13,4,0,stimuli/images/fruits/fresh_fuji.png,stimuli/images/places/aoraki.png,stimuli/images/faces/ryan_reynolds.png,stimuli/images/faces/ryan_reynolds.png
places,faces,replace,3,left,3,novel,fruits,14,4,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/faces/rihanna.png,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/faces/tom_brady.png
fruits,faces,maintain,2,left,3,novel,NA,15,3,0,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/faces/mila_kunis.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/nicki_minaj.png
places,fruits,replace,1,right,3,replacement,faces,16,5,0,stimuli/images/places/harvard.png,stimuli/images/fruits/honeydew_half.png,stimuli/images/faces/joe_biden.png,stimuli/images/faces/joe_biden.png
fruits,faces,suppress,1,right,3,uncued,NA,17,3,0,stimuli/images/fruits/gala_apple.png,stimuli/images/faces/macklemore.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/gala_apple.png
faces,places,suppress,0,left,3,lure,NA,18,5,0,stimuli/images/faces/scarlett_johansson.png,stimuli/images/places/alamo.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/scarlett_johansson.png
faces,fruits,maintain,1,right,3,uncued,NA,19,4,0,stimuli/images/faces/abby_wambach.png,stimuli/images/fruits/mixed_grapes05.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/abby_wambach.png
faces,places,maintain,2,right,3,novel,NA,20,5,0,stimuli/images/faces/alex_rodriguez.png,stimuli/images/places/glass_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/natchez_bridge.png
faces,fruits,suppress,3,left,3,novel,NA,21,5,0,stimuli/images/faces/brad_pitt.png,stimuli/images/fruits/pear03.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/bernie_sanders.png
fruits,faces,replace,3,left,3,novel,places,22,4,0,stimuli/images/fruits/leaning_pears.png,stimuli/images/faces/george_clooney.png,stimuli/images/places/yellow_sand_beach.png,stimuli/images/fruits/green_grapes02.png
places,faces,suppress,1,right,3,uncued,NA,23,3,0,stimuli/images/places/unique_mountains.png,stimuli/images/faces/aaron_rodgers.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/unique_mountains.png
fruits,places,maintain,0,right,3,cued,NA,24,3,1,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/places/distant_mountains.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/distant_mountains.png
fruits,places,replace,0,left,4,lure,faces,1,3,0,stimuli/images/fruits/sliced_fuji.png,stimuli/images/places/matterhorn.png,stimuli/images/faces/lebron.png,stimuli/images/fruits/sliced_fuji.png
fruits,faces,replace,2,right,4,uncued,places,2,5,0,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/faces/angela_merkel.png,stimuli/images/places/danyang_bridge.png,stimuli/images/fruits/gala_apple_leaf.png
places,fruits,maintain,2,left,4,novel,NA,3,5,0,stimuli/images/places/cinderella_castle.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/sioseh_bridge.png
places,faces,replace,2,right,4,uncued,fruits,4,3,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/faces/rihanna.png,stimuli/images/fruits/fresh_fuji.png,stimuli/images/places/royal_albert_hall.png
faces,places,maintain,0,left,4,cued,NA,5,5,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/millau_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/zoe_saldana.png
faces,fruits,replace,1,left,4,replacement,places,6,5,0,stimuli/images/faces/kobe_bryant.png,stimuli/images/fruits/pear05.png,stimuli/images/places/gherkin.png,stimuli/images/places/gherkin.png
faces,places,maintain,1,left,4,uncued,NA,7,4,0,stimuli/images/faces/mila_kunis.png,stimuli/images/places/mediterranean_beach.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/mediterranean_beach.png
places,fruits,replace,3,left,4,novel,faces,8,3,0,stimuli/images/places/mount_fuji.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/images/faces/justin_bieber.png,stimuli/images/places/golden_gate_bridge.png
places,faces,maintain,0,right,4,cued,NA,9,5,0,stimuli/images/places/alamo.png,stimuli/images/faces/brad_pitt.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/brad_pitt.png
faces,places,replace,2,left,4,uncued,fruits,10,4,0,stimuli/images/faces/macklemore.png,stimuli/images/places/skyway_bridge.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/places/skyway_bridge.png
fruits,faces,suppress,3,right,4,novel,NA,11,4,0,stimuli/images/fruits/mixed_grapes.png,stimuli/images/faces/penelope_cruz.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/sliced_watermelon03.png
fruits,faces,maintain,1,right,4,uncued,NA,12,4,0,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/faces/blake_shelton.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/honeydew_melon02.png
fruits,faces,suppress,0,right,4,lure,NA,13,5,0,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/faces/rand_paul.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/rand_paul.png
fruits,places,replace,3,right,4,novel,faces,14,4,0,stimuli/images/fruits/leaning_pears.png,stimuli/images/places/mount_everest.png,stimuli/images/faces/abby_wambach.png,stimuli/images/places/light_pink_beach.png
places,fruits,suppress,1,right,4,uncued,NA,15,3,0,stimuli/images/places/glass_bridge.png,stimuli/images/fruits/honeydew_half.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/glass_bridge.png
fruits,places,maintain,2,left,4,novel,NA,16,3,0,stimuli/images/fruits/whole_pears.png,stimuli/images/places/aoraki.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear.png
places,faces,maintain,1,right,4,uncued,NA,17,5,0,stimuli/images/places/covered_bridge.png,stimuli/images/faces/alex_rodriguez.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/covered_bridge.png
fruits,places,suppress,1,right,4,uncued,NA,18,3,0,stimuli/images/fruits/watermelon.png,stimuli/images/places/piza.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/watermelon.png
places,faces,suppress,3,right,4,novel,NA,19,4,0,stimuli/images/places/distant_mountains.png,stimuli/images/faces/ryan_reynolds.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/pont_du_gard.png
faces,fruits,suppress,2,left,4,uncued,NA,20,5,0,stimuli/images/faces/george_clooney.png,stimuli/images/fruits/cut_cantaloupe.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/cut_cantaloupe.png
faces,fruits,replace,0,right,4,lure,places,21,3,0,stimuli/images/faces/scarlett_johansson.png,stimuli/images/fruits/green_grapes.png,stimuli/images/places/harvard.png,stimuli/images/fruits/green_grapes.png
faces,fruits,maintain,3,left,4,novel,NA,22,4,0,stimuli/images/faces/aaron_rodgers.png,stimuli/images/fruits/mixed_grapes05.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/apple06.png
faces,places,suppress,3,left,4,novel,NA,23,3,0,stimuli/images/faces/joe_biden.png,stimuli/images/places/yellow_sand_beach.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/drake.png
places,fruits,suppress,0,right,4,lure,NA,24,4,1,stimuli/images/places/flatiron_building.png,stimuli/images/fruits/gala_apple.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/gala_apple.png
fruits,places,suppress,3,right,5,novel,NA,1,5,0,stimuli/images/fruits/honeydew_half.png,stimuli/images/places/glass_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/sliced_pears02.png
places,faces,replace,0,left,5,lure,fruits,2,3,0,stimuli/images/places/distant_mountains.png,stimuli/images/faces/lebron.png,stimuli/images/fruits/sliced_fuji.png,stimuli/images/places/distant_mountains.png
places,faces,suppress,2,right,5,uncued,NA,3,4,0,stimuli/images/places/danyang_bridge.png,stimuli/images/faces/alex_rodriguez.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/danyang_bridge.png
faces,fruits,replace,3,right,5,novel,places,4,3,0,stimuli/images/faces/joe_biden.png,stimuli/images/fruits/mixed_grapes.png,stimuli/images/places/aoraki.png,stimuli/images/faces/john_mayer.png
fruits,places,suppress,0,right,5,lure,NA,5,3,0,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/places/mediterranean_beach.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/mediterranean_beach.png
places,faces,maintain,3,left,5,novel,NA,6,3,0,stimuli/images/places/harvard.png,stimuli/images/faces/kobe_bryant.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/forth_bridge.png
faces,places,replace,0,left,5,lure,fruits,7,5,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/covered_bridge.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/images/faces/zoe_saldana.png
places,faces,replace,1,left,5,replacement,fruits,8,5,0,stimuli/images/places/skyway_bridge.png,stimuli/images/faces/ryan_reynolds.png,stimuli/images/fruits/gala_apple.png,stimuli/images/fruits/gala_apple.png
faces,places,suppress,2,left,5,uncued,NA,9,5,0,stimuli/images/faces/angela_merkel.png,stimuli/images/places/royal_albert_hall.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/royal_albert_hall.png
faces,fruits,suppress,0,right,5,lure,NA,10,5,0,stimuli/images/faces/abby_wambach.png,stimuli/images/fruits/mixed_grapes05.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/mixed_grapes05.png
places,fruits,maintain,0,left,5,cued,NA,11,4,0,stimuli/images/places/alamo.png,stimuli/images/fruits/gala_apple_leaf.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/alamo.png
fruits,faces,maintain,0,right,5,cued,NA,12,4,0,stimuli/images/fruits/whole_pears.png,stimuli/images/faces/george_clooney.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/george_clooney.png
faces,places,maintain,3,left,5,novel,NA,13,4,0,stimuli/images/faces/scarlett_johansson.png,stimuli/images/places/matterhorn.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/marco_rubio.png
fruits,faces,suppress,2,left,5,uncued,NA,14,3,0,stimuli/images/fruits/leaning_pears.png,stimuli/images/faces/justin_bieber.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/justin_bieber.png
fruits,places,maintain,1,right,5,uncued,NA,15,3,0,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/places/millau_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/canteloupe_sliced04.png
fruits,places,replace,2,left,5,uncued,faces,16,4,0,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/places/cinderella_castle.png,stimuli/images/faces/macklemore.png,stimuli/images/places/cinderella_castle.png
places,fruits,maintain,1,left,5,uncued,NA,17,5,0,stimuli/images/places/mount_fuji.png,stimuli/images/fruits/pear03.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear03.png
places,fruits,replace,2,left,5,uncued,faces,18,4,0,stimuli/images/places/gherkin.png,stimuli/images/fruits/green_grapes.png,stimuli/images/faces/brad_pitt.png,stimuli/images/fruits/green_grapes.png
faces,fruits,suppress,1,right,5,uncued,NA,19,3,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/fruits/pear05.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/penelope_cruz.png
fruits,faces,maintain,3,left,5,novel,NA,20,3,0,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/faces/rand_paul.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/cut_pears02.png
faces,places,replace,1,right,5,replacement,fruits,21,5,0,stimuli/images/faces/blake_shelton.png,stimuli/images/places/unique_mountains.png,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/fruits/mixed_grapes02.png
fruits,faces,replace,1,left,5,replacement,places,22,5,0,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/faces/mila_kunis.png,stimuli/images/places/mount_everest.png,stimuli/images/places/mount_everest.png
faces,fruits,maintain,2,right,5,novel,NA,23,4,0,stimuli/images/faces/aaron_rodgers.png,stimuli/images/fruits/watermelon.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/apple05b.png
places,fruits,suppress,3,left,5,novel,NA,24,4,1,stimuli/images/places/yellow_sand_beach.png,stimuli/images/fruits/fresh_fuji.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/fitz_roy.png
faces,places,suppress,0,right,6,lure,NA,1,3,0,stimuli/images/faces/angela_merkel.png,stimuli/images/places/millau_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/millau_bridge.png
places,fruits,replace,1,left,6,replacement,faces,2,4,0,stimuli/images/places/matterhorn.png,stimuli/images/fruits/fresh_fuji.png,stimuli/images/faces/mila_kunis.png,stimuli/images/faces/mila_kunis.png
faces,places,maintain,2,left,6,novel,NA,3,5,0,stimuli/images/faces/lebron.png,stimuli/images/places/cinderella_castle.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/chengyang_bridge.png
fruits,places,maintain,0,left,6,cued,NA,4,3,0,stimuli/images/fruits/pear05.png,stimuli/images/places/skyway_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear05.png
places,faces,suppress,1,left,6,uncued,NA,5,3,0,stimuli/images/places/aoraki.png,stimuli/images/faces/macklemore.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/macklemore.png
places,faces,suppress,0,left,6,lure,NA,6,4,0,stimuli/images/places/harvard.png,stimuli/images/faces/blake_shelton.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/harvard.png
places,faces,maintain,2,right,6,novel,NA,7,5,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/faces/kobe_bryant.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/hillary_clinton.png
places,faces,replace,3,right,6,novel,fruits,8,4,0,stimuli/images/places/danyang_bridge.png,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/leaning_pears.png,stimuli/images/faces/christian_bale.png
faces,places,suppress,1,left,6,uncued,NA,9,4,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/places/mount_fuji.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/mount_fuji.png
fruits,faces,suppress,1,left,6,uncued,NA,10,4,0,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/faces/ryan_reynolds.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/ryan_reynolds.png
faces,fruits,maintain,0,right,6,cued,NA,11,5,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/halved_watermelon02.png
places,fruits,suppress,2,left,6,uncued,NA,12,4,0,stimuli/images/places/gherkin.png,stimuli/images/fruits/gala_apple_leaf.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/gala_apple_leaf.png
