encode_1_cat,encode_2_cat,operation,probe_type,cue_position,run_num,probe_subtype,replace_cat,trial_num,jitter,rest_trigger,encode_1_img,encode_2_img,replace_img,probe_img
fruits,places,replace,1,right,3,replacement,faces,22,5,0,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/images/places/yellow_sand_beach.png,stimuli/images/faces/scarlett_johansson.png,stimuli/images/faces/scarlett_johansson.png
places,faces,replace,0,left,3,lure,fruits,23,4,0,stimuli/images/places/covered_bridge.png,stimuli/images/faces/mila_kunis.png,stimuli/images/fruits/pear05.png,stimuli/images/places/covered_bridge.png
places,faces,maintain,2,left,3,novel,NA,24,5,1,stimuli/images/places/gherkin.png,stimuli/images/faces/abby_wambach.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/barack_obama.png
fruits,places,replace,1,left,4,replacement,faces,1,5,0,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/places/piza.png,stimuli/images/faces/george_clooney.png,stimuli/images/faces/george_clooney.png
faces,places,maintain,2,left,4,novel,NA,2,4,0,stimuli/images/faces/macklemore.png,stimuli/images/places/glass_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/alcantara_bridge.png
places,fruits,maintain,0,right,4,cued,NA,3,5,0,stimuli/images/places/harvard.png,stimuli/images/fruits/fresh_fuji.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/fresh_fuji.png
faces,fruits,suppress,3,right,4,novel,NA,4,5,0,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/mixed_grapes02.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/nicki_minaj.png
faces,fruits,replace,1,left,4,replacement,places,5,5,0,stimuli/images/faces/aaron_rodgers.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/places/alamo.png,stimuli/images/places/alamo.png
places,faces,suppress,1,left,4,uncued,NA,6,5,0,stimuli/images/places/unique_mountains.png,stimuli/images/faces/joe_biden.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/joe_biden.png
places,fruits,suppress,3,left,4,novel,NA,7,4,0,stimuli/images/places/yellow_sand_beach.png,stimuli/images/fruits/green_grapes.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/texas_beach.png
places,faces,maintain,3,right,4,novel,NA,8,5,0,stimuli/images/places/mount_everest.png,stimuli/images/faces/jj_watt.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/sandy_beach.png
faces,fruits,suppress,2,left,4,uncued,NA,9,4,0,stimuli/images/faces/zoe_saldana.png,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/cantaloupe_sliced03.png
places,faces,maintain,2,right,4,novel,NA,10,3,0,stimuli/images/places/matterhorn.png,stimuli/images/faces/lebron.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/katy_perry.png
faces,places,replace,0,left,4,lure,fruits,11,5,0,stimuli/images/faces/ryan_reynolds.png,stimuli/images/places/aoraki.png,stimuli/images/fruits/pear03.png,stimuli/images/faces/ryan_reynolds.png
fruits,places,suppress,3,left,4,novel,NA,12,5,0,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/places/flatiron_building.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/outer_banks_beach.png
fruits,places,maintain,0,left,4,cued,NA,13,3,0,stimuli/images/fruits/leaning_pears.png,stimuli/images/places/distant_mountains.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/leaning_pears.png
fruits,faces,replace,2,left,4,uncued,places,14,3,0,stimuli/images/fruits/mixed_grapes.png,stimuli/images/faces/justin_bieber.png,stimuli/images/places/mediterranean_beach.png,stimuli/images/faces/justin_bieber.png
places,fruits,replace,1,left,4,replacement,faces,15,4,0,stimuli/images/places/royal_albert_hall.png,stimuli/images/fruits/watermelon.png,stimuli/images/faces/angela_merkel.png,stimuli/images/faces/angela_merkel.png
fruits,places,replace,2,left,4,uncued,faces,16,4,0,stimuli/images/fruits/pear05.png,stimuli/images/places/mount_fuji.png,stimuli/images/faces/mila_kunis.png,stimuli/images/places/mount_fuji.png
fruits,faces,maintain,1,right,4,uncued,NA,17,4,0,stimuli/images/fruits/halved_watermelon02.png,stimuli/images/faces/penelope_cruz.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/halved_watermelon02.png
faces,places,suppress,1,left,4,uncued,NA,18,4,0,stimuli/images/faces/kobe_bryant.png,stimuli/images/places/danyang_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/danyang_bridge.png
places,fruits,suppress,2,right,4,uncued,NA,19,3,0,stimuli/images/places/covered_bridge.png,stimuli/images/fruits/whole_pears.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/covered_bridge.png
fruits,faces,replace,3,left,4,novel,places,20,4,0,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/faces/brad_pitt.png,stimuli/images/places/skyway_bridge.png,stimuli/images/faces/hillary_clinton.png
places,faces,replace,0,right,4,lure,fruits,21,3,0,stimuli/images/places/millau_bridge.png,stimuli/images/faces/rihanna.png,stimuli/images/fruits/honeydew_half.png,stimuli/images/faces/rihanna.png
faces,places,maintain,3,right,4,novel,NA,22,3,0,stimuli/images/faces/rand_paul.png,stimuli/images/places/cinderella_castle.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/martin_omalley.png
fruits,faces,suppress,0,left,4,lure,NA,23,3,0,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/faces/scarlett_johansson.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/mixed_grapes05.png
faces,fruits,maintain,0,left,4,cued,NA,24,3,1,stimuli/images/faces/abby_wambach.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/abby_wambach.png
faces,fruits,maintain,1,left,5,uncued,NA,1,4,0,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/pear03.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/pear03.png
faces,places,replace,1,left,5,replacement,fruits,2,3,0,stimuli/images/faces/george_clooney.png,stimuli/images/places/unique_mountains.png,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/fruits/mixed_grapes03.png
places,faces,replace,1,left,5,replacement,fruits,3,3,0,stimuli/images/places/mount_everest.png,stimuli/images/faces/macklemore.png,stimuli/images/fruits/mixed_grapes.png,stimuli/images/fruits/mixed_grapes.png
places,fruits,suppress,0,left,5,lure,NA,4,4,0,stimuli/images/places/glass_bridge.png,stimuli/images/fruits/gala_apple_leaf.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/glass_bridge.png
faces,places,maintain,0,right,5,cued,NA,5,4,0,stimuli/images/faces/jj_watt.png,stimuli/images/places/harvard.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/harvard.png
places,fruits,replace,3,right,5,novel,faces,6,4,0,stimuli/images/places/matterhorn.png,stimuli/images/fruits/green_grapes.png,stimuli/images/faces/aaron_rodgers.png,stimuli/images/places/black_sand_maui.png
places,faces,suppress,2,right,5,uncued,NA,7,5,0,stimuli/images/places/piza.png,stimuli/images/faces/lebron.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/piza.png
faces,fruits,replace,2,left,5,uncued,places,8,3,0,stimuli/images/faces/brad_pitt.png,stimuli/images/fruits/honeydew_melon02.png,stimuli/images/places/aoraki.png,stimuli/images/fruits/honeydew_melon02.png
faces,fruits,suppress,0,right,5,lure,NA,9,5,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/fruits/canteloupe_sliced04.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/canteloupe_sliced04.png
fruits,places,suppress,0,right,5,lure,NA,10,5,0,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/places/distant_mountains.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/distant_mountains.png
places,faces,maintain,0,right,5,cued,NA,11,5,0,stimuli/images/places/alamo.png,stimuli/images/faces/zoe_saldana.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/zoe_saldana.png
faces,places,suppress,3,left,5,novel,NA,12,5,0,stimuli/images/faces/joe_biden.png,stimuli/images/places/mount_fuji.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/lance_armstrong.png
places,fruits,replace,2,right,5,uncued,faces,13,3,0,stimuli/images/places/flatiron_building.png,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/faces/justin_bieber.png,stimuli/images/places/flatiron_building.png
faces,places,suppress,2,right,5,uncued,NA,14,3,0,stimuli/images/faces/rand_paul.png,stimuli/images/places/skyway_bridge.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/rand_paul.png
faces,fruits,replace,3,right,5,novel,places,15,3,0,stimuli/images/faces/kobe_bryant.png,stimuli/images/fruits/honeydew_half.png,stimuli/images/places/yellow_sand_beach.png,stimuli/images/faces/leonardo_dicaprio.png
fruits,faces,suppress,1,right,5,uncued,NA,16,4,0,stimuli/images/fruits/fresh_fuji.png,stimuli/images/faces/angela_merkel.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/fresh_fuji.png
fruits,places,maintain,1,right,5,uncued,NA,17,4,0,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/places/mediterranean_beach.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/cut_cantaloupe.png
fruits,faces,replace,0,left,5,lure,places,18,5,0,stimuli/images/fruits/watermelon.png,stimuli/images/faces/ryan_reynolds.png,stimuli/images/places/royal_albert_hall.png,stimuli/images/fruits/watermelon.png
fruits,faces,maintain,2,right,5,novel,NA,19,3,0,stimuli/images/fruits/pear05.png,stimuli/images/faces/mila_kunis.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/red_grapes07.png
places,fruits,maintain,1,right,5,uncued,NA,20,3,0,stimuli/images/places/millau_bridge.png,stimuli/images/fruits/halved_watermelon02.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/millau_bridge.png
places,faces,suppress,3,right,5,novel,NA,21,4,0,stimuli/images/places/cinderella_castle.png,stimuli/images/faces/scarlett_johansson.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/ariana_grande.png
fruits,places,replace,3,left,5,novel,faces,22,5,0,stimuli/images/fruits/mixed_grapes05.png,stimuli/images/places/covered_bridge.png,stimuli/images/faces/rihanna.png,stimuli/images/fruits/leaning_pears02.png
fruits,places,maintain,2,left,5,novel,NA,23,4,0,stimuli/images/fruits/sliced_fuji.png,stimuli/images/places/danyang_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/apple01 2.png
fruits,faces,maintain,3,left,5,novel,NA,24,5,1,stimuli/images/fruits/gala_apple.png,stimuli/images/faces/blake_shelton.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/olivia_wilde.png
fruits,faces,maintain,0,left,6,cued,NA,1,4,0,stimuli/images/fruits/mixed_grapes02.png,stimuli/images/faces/george_clooney.png,stimuli/cues/maintain_cue_image.png,stimuli/images/fruits/mixed_grapes02.png
places,fruits,maintain,2,right,6,novel,NA,2,3,0,stimuli/images/places/unique_mountains.png,stimuli/images/fruits/honeydew_half.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/360_bridge.png
faces,places,suppress,0,right,6,lure,NA,3,5,0,stimuli/images/faces/macklemore.png,stimuli/images/places/alamo.png,stimuli/cues/suppress_cue_image.png,stimuli/images/places/alamo.png
faces,places,maintain,1,right,6,uncued,NA,4,5,0,stimuli/images/faces/penelope_cruz.png,stimuli/images/places/aoraki.png,stimuli/cues/maintain_cue_image.png,stimuli/images/faces/penelope_cruz.png
places,faces,replace,2,left,6,uncued,fruits,5,3,0,stimuli/images/places/mediterranean_beach.png,stimuli/images/faces/alex_rodriguez.png,stimuli/images/fruits/gala_apple_leaf.png,stimuli/images/faces/alex_rodriguez.png
fruits,places,suppress,1,right,6,uncued,NA,6,4,0,stimuli/images/fruits/pear05.png,stimuli/images/places/matterhorn.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/pear05.png
fruits,faces,suppress,2,right,6,uncued,NA,7,5,0,stimuli/images/fruits/watermelon.png,stimuli/images/faces/aaron_rodgers.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/watermelon.png
fruits,places,maintain,3,right,6,novel,NA,8,5,0,stimuli/images/fruits/green_grapes.png,stimuli/images/places/glass_bridge.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/natchez_bridge.png
fruits,faces,suppress,3,left,6,novel,NA,9,5,0,stimuli/images/fruits/mixed_grapes03.png,stimuli/images/faces/brad_pitt.png,stimuli/cues/suppress_cue_image.png,stimuli/images/faces/mia_hamm.png
places,faces,maintain,1,right,6,uncued,NA,10,5,0,stimuli/images/places/yellow_sand_beach.png,stimuli/images/faces/justin_bieber.png,stimuli/cues/maintain_cue_image.png,stimuli/images/places/yellow_sand_beach.png
faces,places,replace,3,left,6,novel,fruits,11,4,0,stimuli/images/faces/jj_watt.png,stimuli/images/places/mount_everest.png,stimuli/images/fruits/cantaloupe_sliced03.png,stimuli/images/faces/david_beckham.png
fruits,places,suppress,2,right,6,uncued,NA,12,3,0,stimuli/images/fruits/cut_cantaloupe.png,stimuli/images/places/flatiron_building.png,stimuli/cues/suppress_cue_image.png,stimuli/images/fruits/cut_cantaloupe.png
